job_id,isic_1digit,isic_2digit,isic_3digit,isic_4digit,isic_1digit_confidence,isic_2digit_confidence,isic_3digit_confidence,isic_4digit_confidence,isco_1digit,isco_2digit,isco_3digit,isco_4digit,isco_1digit_confidence,isco_2digit_confidence,isco_3digit_confidence,isco_4digit_confidence,classification_summary
25078,F - Construction,43 - Specialised construction activities,"432 - Electrical, plumbing and other construction installation activities","4322 - Plumbing, heat and air-conditioning installation",0.95,0.95,0.9,0.9,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers",723 - Machinery mechanics and repairers,7232 - Refrigeration and air-conditioning mechanics and fitters,0.97,0.85,0.75,0.6,
25217,P - Education,85 - Education,854 - Higher education,8540 - Higher education,0.98,0.97,0.9,0.85,1 - Managers,,,,0.95,0.2,0.15,0.1,
25337,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,0.99,0.98,0.95,0.85,1 - Managers,13 - Production and specialised services managers,"132 - Manufacturing, mining and construction managers",1322 - Mining and quarrying managers,0.95,0.9,0.88,0.8,
25160,P - Education,85 - Education,854 - Higher education,8540 - Higher education,0.95,0.9,0.85,0.85,3 - Technicians and associate professionals,31 - Science and engineering associate professionals,312 - Civil engineering technicians,3122 - Surveying and mapping technicians,0.95,0.9,0.88,0.85,
24764,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0721 - Mining of gold,0.99,0.98,0.95,0.9,3 - Technicians and associate professionals,33 - Business and administration associate professionals,332 - Buyers and purchasing officers (minor group),3322 - Buyers and purchasing officers (unit group),0.9,0.85,0.8,0.75,
25185,N - Administrative and support service activities,81 - Services to buildings and landscape activities,81.1 - Combined facilities support activities,81.10 - Combined facilities support activities,0.9,0.92,0.9,0.88,1 - Managers,13 - Production and specialised services managers,,,0.95,0.6,0.2,0.1,
25327,B - Mining and quarrying,06 - Extraction of crude petroleum and natural gas,061 - Extraction of crude petroleum and natural gas,0610 - Extraction of crude petroleum and natural gas,0.95,0.93,0.9,0.9,1 - Managers,13 - Production and specialised services managers,,,0.95,0.6,0.2,0.1,
25013,K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding",641 - Monetary intermediation,6419 - Other monetary intermediation,0.99,0.98,0.95,0.9,4 - Clerical support workers,43 - Numerical and material recording clerks,431 - Numerical and material recording clerks (accounting related),4311 - Accounting and bookkeeping clerks,0.95,0.9,0.85,0.8,
25359,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"47 - Retail trade, except of motor vehicles and motorcycles","471 - Retail sale in non‑specialized stores with food, beverages or tobacco","4711 - Retail sale in non‑specialized stores with food, beverages or tobacco (e.g. supermarkets)",0.9,0.8,0.6,0.4,5 - Service and sales workers,52 - Shop sales assistants and demonstrators,522 - Shop sales assistants and demonstrators,5223 - Demonstrators and product promoters (merchandisers),0.95,0.85,0.8,0.6,
25003,F - Construction,43 - Specialised construction activities,439 - Other specialised construction activities,4399 - Other specialised construction activities n.e.c.,0.95,0.85,0.8,0.75,3 - Technicians and associate professionals,31 - Science and engineering associate professionals,"311 - Architectural, civil and related engineering technicians",3112 - Draughtspersons,0.99,0.9,0.85,0.75,
25305,F - Construction,43 - Specialised construction activities,433 - Building completion and finishing,4330 - Building completion and finishing,0.99,0.95,0.95,0.9,7 - Craft and related trades workers,"71 - Building and related trades workers, excluding electricians",712 - Building finishers and related trades workers,7122 - Floor layers and tile setters,0.99,0.97,0.95,0.85,
25053,O - Public administration and defence; compulsory social security,84 - Public administration and defence; compulsory social security,,,0.95,0.95,0.2,0.1,1 - Managers,11 - Legislators and senior officials,112 - Senior government officials,1120 - Senior government officials,0.95,0.85,0.8,0.6,
24917,"M - Professional, scientific and technical activities",73 - Advertising and market research,731 - Advertising,7310 - Advertising,0.9,0.9,0.85,0.8,5 - Service and sales workers,52 - Sales workers,522 - Shop sales assistants and other sales workers,5223 - Merchandisers and window dressers,0.95,0.9,0.8,0.55,
25191,N - Administrative and support service activities,80 - Security and investigation activities,801 - Private security activities,8010 - Private security activities,0.95,0.95,0.9,0.9,1 - Managers,12 - Administrative and commercial managers,122 - Sales and marketing managers (or equivalent client/ account management managers),1221 - Sales and marketing managers (closest unit-group match for client/account management roles),0.95,0.85,0.7,0.6,
24577,F - Construction,41 - Construction of buildings,41.1 - Development of building projects,41.10 - Development of building projects,0.9,0.8,0.6,0.5,4 - Clerical support workers,41 - General and keyboard clerks,411 - General office clerks,4110 - General office clerks,0.85,0.7,0.6,0.5,
25239,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,0.99,0.98,0.9,0.75,2 - Professionals,24 - Business and administration professionals,241 - Accountants,2411 - Accountants,0.95,0.9,0.85,0.7,
25216,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"47 - Retail trade, except of motor vehicles and motorcycles",477 - Retail sale of other goods in specialised stores,4778 - Other retail sale of new goods in specialised stores (n.e.c.),0.95,0.95,0.7,0.5,3 - Technicians and associate professionals,33 - Business and administration associate professionals,333 - Business services agents and trade brokers (closest match for procurement/purchasing support),,0.9,0.9,0.6,0.3,
25290,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,0.99,0.98,0.95,0.85,2 - Professionals,24 - Business and administration professionals,243 - Business services and administration professionals,2434 - Public relations professionals,0.95,0.9,0.85,0.8,
25336,H - Transportation and storage,51 - Air transport,511 - Passenger air transport,5110 - Passenger air transport,0.99,0.97,0.92,0.92,4 - Clerical support workers,43 - Numerical and material recording clerks,431 - Numerical and material recording clerks,4311 - Book-keepers and accounting clerks,0.85,0.8,0.78,0.75,
24946,K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding",641 - Monetary intermediation,6419 - Other monetary intermediation,0.95,0.95,0.9,0.85,2 - Professionals,24 - Business and administration professionals,241 - Finance professionals,2419 - Finance professionals not elsewhere classified,0.95,0.9,0.85,0.75,
25099,B - Mining and quarrying,09 - Mining support service activities,09.9 - Support activities for other mining and quarrying,09.90 - Support activities for other mining and quarrying n.e.c.,0.8,0.8,0.6,0.6,2 - Professionals,24 - Business and administration professionals,242 - Human resource professionals,2421 - Human resource professionals,0.95,0.9,0.85,0.85,
24169,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,0.99,0.98,0.9,0.85,8 - Plant and machine operators and assemblers,81 - Stationary plant and machine operators,811 - Mining and mineral processing plant operators,,0.95,0.9,0.85,0.2,
25157,"R - Arts, entertainment and recreation","91 - Libraries, archives, museums and other cultural activities",910 - Library and archive activities,9101 - Library and archive activities,0.85,0.92,0.93,0.9,2 - Professionals,"26 - Legal, social and cultural professionals","262 - Librarians, archivists and curators",2622 - Librarians and related information professionals,0.97,0.93,0.92,0.9,
24868,H - Transportation and storage,52 - Warehousing and support activities for transportation,521 - Warehousing and storage,5210 - Warehousing and storage,0.9,0.9,0.8,0.75,1 - Managers,13 - Production and specialised services managers,,,0.95,0.6,0.3,0.2,
25291,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,0.99,0.98,0.95,0.9,2 - Professionals,21 - Science and engineering professionals,"214 - Architects, planners, surveyors and designers",2143 - Surveyors (including mine surveyors / cartographers),0.95,0.9,0.85,0.8,
25028,H - Transportation and storage,52 - Warehousing and support activities for transportation,522 - Support activities for transportation,"5229 - Other transportation support activities (includes freight forwarding, customs brokerage and logistics services)",0.98,0.95,0.9,0.88,1 - Managers,13 - Production and specialised services managers,"133 - Supply, distribution and related managers",1331 - Supply and distribution managers,0.95,0.7,0.7,0.65,
25384,C - Manufacturing,10 - Manufacture of food products,108 - Manufacture of other food products,1089 - Manufacture of other food products n.e.c.,0.95,0.95,0.85,0.7,8 - Plant and machine operators and assemblers,83 - Drivers and mobile-plant operators,833 - Truck and bus drivers (drivers of heavy goods vehicles and buses),8332 - Truck and delivery drivers,0.9,0.95,0.9,0.8,
24700,F - Construction,41 - Construction of buildings,412 - Construction of residential and non-residential buildings,4120 - Construction of residential and non-residential buildings,0.98,0.95,0.9,0.85,3 - Technicians and associate professionals,31 - Science and engineering associate professionals,311 - Physical and engineering science technicians,3112 - Civil engineering technicians,0.85,0.8,0.75,0.7,
24732,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,,0.99,0.98,0.85,0.2,2 - Professionals,21 - Science and engineering professionals,214 - Engineering professionals,"2146 - Mining engineers, metallurgists and related professionals",0.99,0.95,0.9,0.9,
25271,L - Real estate activities,68 - Real estate activities,68.3 - Real estate activities on a fee or contract basis,68.32 - Management of real estate on a fee or contract basis,0.98,0.97,0.9,0.9,1 - Managers,12 - Administrative and commercial managers,,,0.95,0.8,0.35,0.2,
24973,F - Construction,43 - Specialised construction activities,431 - Site preparation,4310 - Site preparation,0.95,0.92,0.9,0.9,8 - Plant and machine operators and assemblers,83 - Drivers and mobile plant operators,832 - Mobile plant operators,8322 - Earth-moving and related plant operators (excavator operators),0.95,0.94,0.9,0.88,
25187,Q - Human health and social work activities,86 - Human health activities,869 - Other human health activities,8690 - Other human health activities,0.9,0.85,0.75,0.7,1 - Managers,12 - Business services and administration managers,121 - Business services and administration managers,"1219 - Business services and administration managers, n.e.c.",0.95,0.8,0.6,0.5,
24866,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non‑ferrous metal ores,0729 - Mining of other non‑ferrous metal ores,0.95,0.95,0.9,0.85,3 - Technicians and associate professionals,31 - Science and engineering technicians,315 - Safety and quality inspectors,3151 - Safety and quality inspectors,0.9,0.85,0.8,0.75,
25110,F - Construction,42 - Civil engineering,422 - Construction of utility projects,4220 - Construction of utility projects,0.9,0.8,0.7,0.65,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers",723 - Motor vehicle mechanics and repairers,7231 - Motor vehicle mechanics and repairers,0.9,0.85,0.75,0.6,
23453,H - Transportation and storage,51 - Air transport,511 - Passenger air transport,5110 - Passenger air transport,0.95,0.95,0.9,0.9,7 - Craft and related trades workers,71 - Building and related trades workers,711 - Building frame and related trades workers,7112 - Carpenters and joiners,0.95,0.75,0.6,0.6,
25074,H - Transportation and storage,49 - Land transport and transport via pipelines,,,0.95,0.9,0.2,0.1,1 - Managers,13 - Production and specialised services managers,"132 - Manufacturing, mining, construction and distribution managers","1322 - Supply, distribution and related managers",0.95,0.85,0.7,0.65,
25029,B - Mining and quarrying,09 - Mining support service activities,099 - Support activities for other mining and quarrying,0990 - Support activities for other mining and quarrying,0.8,0.88,0.9,0.86,3 - Technicians and associate professionals,31 - Physical and engineering science technicians,315 - Safety and quality inspectors,3152 - Health and safety inspectors,0.9,0.85,0.86,0.8,
25175,P - Education,85 - Education,855 - Tertiary education (higher education),8550 - Tertiary education (university level),0.95,0.95,0.9,0.8,1 - Managers,13 - Production and specialised services managers,134 - Protective services managers / Security managers,"1345 - Security services managers (e.g., chief/assistant chief security officer)",0.95,0.85,0.8,0.75,
25066,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"47 - Retail trade, except of motor vehicles and motorcycles",474 - Retail sale of information and communication equipment in specialized stores,4742 - Retail sale of telecommunications equipment in specialised stores,0.9,0.85,0.9,0.85,4 - Clerical support workers,43 - Numerical and material recording clerks,432 - Material-recording and transport clerks (stock clerks and order fillers),4321 - Stock clerks and order fillers,0.9,0.85,0.8,0.75,
24474,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,0.99,0.98,0.95,0.9,1 - Managers,,,,0.95,0.4,0.2,0.1,
25283,S - Other service activities,95 - Repair of computers and personal and household goods,951 - Repair of computers and communication equipment,9512 - Repair of communication equipment,0.85,0.92,0.96,0.96,3 - Technicians and associate professionals,31 - Science and engineering associate professionals,311 - Physical and engineering science technicians,3114 - Electronics engineering technicians,0.95,0.9,0.82,0.86,
25091,I - Accommodation and food service activities,55 - Accommodation,55.1 - Hotels and similar accommodation,55.10 - Hotels and similar accommodation,0.99,0.92,0.9,0.88,5 - Service and sales workers,51 - Personal service workers,512 - Cooks,5120 - Cooks,0.99,0.95,0.94,0.8,
24924,H - Transportation and storage,52 - Warehousing and support activities for transportation,52.2 - Warehousing and support activities for transportation,52.29 - Other transportation support activities,0.95,0.9,0.85,0.7,2 - Professionals,24 - Business and administration professionals,242 - Administration professionals,2421 - Management and organisation analysts,0.95,0.85,0.6,0.45,
25058,O - Public administration and defence; compulsory social security,84 - Public administration and defence; compulsory social security,841 - Administration of the State,8411 - General public administration activities,0.98,0.98,0.9,0.8,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1213 - Policy and planning managers,0.99,0.9,0.75,0.6,
24646,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0720 - Mining of non-ferrous metal ores,0.98,0.99,0.95,0.9,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers","723 - Metal, machinery and related trades workers (maintenance/repair)",,0.95,0.85,0.6,0.3,
24955,F - Construction,41 - Construction of buildings,412 - Construction of residential and non-residential buildings,4120 - Construction of buildings,0.85,0.8,0.65,0.6,1 - Managers,12 - Administrative and commercial managers,,,0.95,0.8,0.2,0.1,
24882,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non‑ferrous metal ores,"0729 - Mining of other non‑ferrous metal ores (e.g. gold, silver)",0.99,0.96,0.88,0.72,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers",723 - Motor vehicle mechanics and repairers,7231 - Motor vehicle mechanics and repairers,0.98,0.94,0.95,0.88,
24959,H - Transportation and storage,51 - Air transport,511 - Passenger air transport,5110 - Passenger air transport,0.95,0.95,0.9,0.85,4 - Clerical support workers,43 - Numerical and material-recording clerks,432 - Material-recording and transport clerks,4322 - Material-recording and transport clerks (transport clerks / load controllers),0.9,0.85,0.8,0.7,
25367,K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding",64.1 - Monetary intermediation,64.19 - Other monetary intermediation (commercial banking and similar),0.95,0.9,0.75,0.6,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1219 - Business services and administration managers not elsewhere classified (incl. property/facilities managers / leasing managers),0.95,0.8,0.7,0.5,
25186,L - Real estate activities,68 - Real estate activities,681 - Real estate activities with own or leased property (development and sale of real estate),"6810 - Real estate development (buying, selling and development of own real estate)",0.98,0.95,0.9,0.85,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1219 - Business services and administration managers not elsewhere classified,0.95,0.8,0.75,0.6,
25184,F - Construction,43 - Specialised construction activities,"432 - Electrical, plumbing and other construction installation","4322 - Plumbing, heat and air-conditioning installation",0.95,0.9,0.9,0.98,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers","723 - Metal, machinery and related trades workers",7232 - Refrigeration and air-conditioning mechanics and fitters,0.95,0.75,0.65,0.65,
25133,H - Transportation and storage,52 - Warehousing and support activities for transportation,521 - Warehousing and storage,5210 - Warehousing and storage,0.95,0.95,0.95,0.9,1 - Managers,"14 - Hospitality, retail and other services managers",142 - Retail and wholesale trade managers,1422 - Wholesale and retail trade managers (warehouse/stock manager/supervisor),0.9,0.8,0.75,0.6,
25019,Q - Human health and social work activities,88 - Social work activities without accommodation,88.9 - Other social work activities without accommodation,88.99 - Other social work activities without accommodation n.e.c.,0.8,0.85,0.75,0.7,1 - Managers,12 - Administrative and commercial managers,121 - Finance managers,1211 - Finance managers,0.99,0.9,0.9,0.8,
24797,I - Accommodation and food service activities,56 - Food and beverage service activities,561 - Restaurants and mobile food service activities,5610 - Restaurants and mobile food service activities,0.98,0.97,0.96,0.95,5 - Service and sales workers,51 - Personal service workers,513 - Waiters and bartenders,5131 - Waiters,0.95,0.9,0.85,0.65,
24969,"A - Agriculture, forestry and fishing","01 - Crop and animal production, hunting and related service activities",015 - Mixed farming,0150 - Mixed farming,0.65,0.65,0.6,0.5,1 - Managers,"11 - Chief executives, senior officials and legislators",112 - Managing directors and chief executives,1120 - Managing directors and chief executives,0.99,0.9,0.9,0.9,
23366,H - Transportation and storage,52 - Warehousing and support activities for transportation,522 - Support activities for transportation,5223 - Service activities incidental to air transportation,0.95,0.9,0.85,0.6,4 - Clerical support workers,43 - Numerical and material recording clerks,431 - Material-recording and transport clerks,4312 - Shipping/Receiving and Transport Clerks (material-recording & transport clerks),0.9,0.75,0.6,0.55,
24957,H - Transportation and storage,52 - Warehousing and support activities for transportation,522 - Support activities for transportation,5220 - Support activities for transportation,0.96,0.9,0.85,0.75,4 - Clerical support workers,43 - Material-recording and transport clerks,432 - Material- and transport-related clerks,4322 - Transport clerks,0.85,0.8,0.7,0.55,
25085,C - Manufacturing,33 - Repair and installation of machinery and equipment,,,0.9,0.95,0.3,0.2,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers",723 - Machinery mechanics and repairers,,0.95,0.9,0.8,0.3,
25042,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non‑ferrous metal ores,0729 - Mining of other non‑ferrous metal ores,0.95,0.95,0.9,0.85,1 - Managers,13 - Production and specialised services managers,"132 - Manufacturing, mining and construction managers",1322 - Mining managers,0.9,0.7,0.6,0.45,
24825,B - Mining and quarrying,06 - Extraction of crude petroleum and natural gas,061 - Extraction of crude petroleum and natural gas,0610 - Extraction of crude petroleum and natural gas,0.98,0.97,0.95,0.93,3 - Technicians and associate professionals,31 - Science and engineering associate professionals,313 - Electrical and electronic engineering technicians,3132 - Instrumentation technicians,0.95,0.9,0.85,0.7,
24535,F - Construction,43 - Specialized construction activities,"432 - Electrical, plumbing and other construction installation activities",4321 - Electrical installation,0.9,0.93,0.95,0.97,7 - Craft and related trades workers,74 - Electrical and electronic trades workers,741 - Electrical and electronic equipment mechanics and fitters,7411 - Electricians and electrical fitters,0.9,0.95,0.95,0.98,
25345,K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding",641 - Financial intermediation (monetary intermediation and other lending activities),"6419 - Other monetary intermediation / lending activities (incl. commercial banks, lending institutions)",0.95,0.95,0.85,0.65,1 - Managers,"11 - Chief executives, senior officials and legislators (senior management)",112 - Managing directors and chief executives / Senior corporate managers,1120 - Managing directors and chief executives (including COO-level executive managers),1.0,0.9,0.85,0.8,
25190,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,1.0,0.99,0.95,0.9,3 - Technicians and associate professionals,31 - Science and engineering associate professionals,315 - Safety and quality inspectors (incl. occupational health and safety technicians),3152 - Occupational health and safety technicians,0.9,0.85,0.8,0.75,
25082,F - Construction,43 - Specialized construction activities,"432 - Electrical, plumbing and other construction installation activities","4322 - Plumbing, heat and air‑conditioning installation",0.95,0.9,0.9,0.95,1 - Managers,13 - Production and specialised services managers,"132 - Manufacturing, mining, construction and distribution managers","1324 - Supply, distribution and related managers",0.95,0.7,0.6,0.6,
25300,H,51,511,5110,0.95,0.9,0.8,0.7,7,72,723,,0.95,0.85,0.9,0.2,
25102,I - Accommodation and food service activities,55 - Accommodation,55.1 - Hotels and similar accommodation,55.10 - Hotels and similar accommodation,0.98,0.75,0.8,0.8,5 - Service and sales workers,51 - Personal service workers,512 - Cooks and chefs,5121 - Chefs,0.95,0.9,0.9,0.8,
24477,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non‑ferrous metal ores,0729 - Mining of other non‑ferrous metal ores (e.g. gold),0.98,0.95,0.9,0.8,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1219 - Business services and administration managers not elsewhere classified,0.95,0.9,0.85,0.65,
25214,C - Manufacturing,10 - Manufacture of food products,108 - Manufacture of other food products,1089 - Manufacture of other food products n.e.c.,0.9,0.9,0.85,0.6,5 - Service and sales workers,52 - Sales workers,"524 - Sales representatives, wholesale and manufacturing","5241 - Sales representatives, wholesale and manufacturing",0.98,0.95,0.9,0.7,
25225,C - Manufacturing,,,,0.95,0.25,0.2,0.15,2 - Professionals,24 - Business and administration professionals,242 - Personnel and careers professionals,2423 - Human resources professionals,0.9,0.85,0.8,0.75,
25313,B - Mining and quarrying,07 - Mining of metal ores,,,0.98,0.95,0.3,0.2,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers",723 - Motor vehicle mechanics and repairers,7231 - Motor vehicle mechanics and repairers,0.95,0.9,0.9,0.88,
25328,P - Education,85 - Education,853 - Higher education,8530 - Higher education,0.99,0.98,0.97,0.95,1 - Managers,13 - Production and specialised services managers,134 - Other specialised services managers,1345 - Education managers,0.99,0.95,0.9,0.85,
25194,L - Real estate activities,68 - Real estate activities,682 - Renting and operating of own or leased real estate,6820 - Renting and operating of own or leased real estate,0.95,0.95,0.9,0.85,1 - Managers,12 - Administrative and commercial managers,"122 - Sales, marketing and development managers",1221 - Sales and marketing managers,0.98,0.9,0.8,0.7,
24639,L - Real estate activities,68 - Real estate activities,,,0.8,0.8,0.2,0.2,4 - Clerical support workers,41 - General and keyboard clerks,411 - General office clerks,4110 - General office clerks,0.95,0.75,0.6,0.5,
25176,H - Transportation and storage,50 - Water transport,503 - Sea and coastal freight water transport,5030 - Sea and coastal freight water transport,0.95,0.9,0.85,0.8,1 - Managers,"11 - Chief executives, senior officials and legislators",111 - Chief executives and senior officials,1110 - Chief executives and senior officials (General Manager / Country Head),0.95,0.85,0.75,0.7,
25031,"A - Agriculture, forestry and fishing","01 - Crop and animal production, hunting and related service activities",014 - Animal production and aquaculture,0147 - Raising of poultry,0.95,0.95,0.93,0.9,4 - Clerical support workers,43 - Numerical and material recording clerks,432 - Material-recording and transport clerks,4321 - Stock clerks and records assistants (incl. purchasing/procurement clerks),0.95,0.9,0.85,0.65,
25130,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"47 - Retail trade, except of motor vehicles and motorcycles",477 - Retail sale of other goods in specialised stores,4779 - Other retail sale of new goods in specialised stores,0.95,0.92,0.88,0.7,3 - Technicians and associate professionals,31 - Physical and engineering science technicians,311 - Physical and engineering technicians,3119 - Physical and engineering technicians not elsewhere classified,0.6,0.55,0.5,0.45,
24921,B - Mining and quarrying,07 - Mining of metal ores,,,0.95,0.9,0.4,0.3,4 - Clerical support workers,41 - General and keyboard clerks,,,0.92,0.75,0.4,0.3,
24601,J - Information and communication,"62 - Computer programming, consultancy and related activities","620 - Computer programming, consultancy and related activities",6209 - Other information technology and computer service activities,0.9,0.8,0.8,0.6,1 - Managers,12 - Administrative and commercial managers,124 - Customer services managers,,0.95,0.85,0.8,0.3,
25172,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"47 - Retail trade, except of motor vehicles and motorcycles","471 - Retail sale in non‑specialised stores with food, beverages or tobacco predominating","4711 - Retail sale in non‑specialised stores with food, beverages or tobacco predominating",0.85,0.9,0.75,0.6,1 - Managers,"14 - Hospitality, retail and other services managers",142 - Retail and wholesale trade managers,1421 - Shop managers,0.9,0.85,0.8,0.75,
25373,F - Construction,43 - Specialised construction activities,439 - Other specialised construction activities,4390 - Other specialised construction activities,0.95,0.9,0.8,0.7,8 - Plant and machine operators and assemblers,83 - Drivers and mobile-plant operators,833 - Heavy truck and bus drivers,8332 - Heavy truck and lorry drivers,0.98,0.95,0.9,0.9,
24966,K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding",641 - Monetary intermediation,6419 - Other monetary intermediation,0.95,0.95,0.9,0.85,1 - Managers,"11 - Chief executives, senior officials and legislators",112 - Managing directors and chief executives,,0.98,0.75,0.45,0.2,
24870,B - Mining and quarrying,09 - Support activities for mining and quarrying,099 - Support activities for other mining and quarrying,0990 - Support activities for other mining and quarrying,0.95,0.95,0.85,0.75,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers",723 - Machinery mechanics and fitters,,0.9,0.85,0.75,0.3,
24983,H - Transportation and storage,52 - Warehousing and support activities for transportation,522 - Support activities for transportation,5220 - Service activities incidental to transportation,0.9,0.8,0.7,0.55,3 - Technicians and associate professionals,35 - Information and communications technicians,351 - Information and communications technicians,3512 - Telecommunications engineering technicians,0.95,0.85,0.8,0.6,
25087,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Other mining of non-ferrous metal ores,0.98,0.95,0.9,0.85,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers",723 - Machinery mechanics and repairers,7232 - Mobile heavy equipment and machinery mechanics and repairers,0.95,0.9,0.88,0.75,
25039,U - Activities of extraterritorial organisations and bodies,99 - Activities of extraterritorial organisations and bodies,99.0 - Activities of extraterritorial organisations and bodies,99.00 - Activities of extraterritorial organisations and bodies,0.9,0.85,0.8,0.75,2 - Professionals,"26 - Legal, social and cultural professionals",263 - Social and religious professionals,2639 - Social and religious professionals not elsewhere classified,0.95,0.65,0.55,0.4,
25347,S - Other service activities,94 - Activities of membership organisations,949 - Other membership n.e.c.,9499 - Activities of other membership organisations n.e.c.,0.85,0.85,0.75,0.7,2 - Professionals,24 - Business and administration professionals,242 - Management and organisation analysts,2421 - Management and organisation analysts,0.9,0.8,0.6,0.45,
24999,J - Information and communication,"62 - Computer programming, consultancy and related activities","620 - Computer programming, consultancy and related activities",6203 - Computer facilities management activities,0.85,0.8,0.8,0.8,2 - Professionals,25 - Information and communications technology professionals,252 - Database and network professionals,2522 - Systems administrators,0.95,0.95,0.95,0.95,
25266,N - Administrative and support service activities,78 - Employment activities,781 - Activities of employment placement agencies,7810 - Activities of employment placement agencies,0.9,0.9,0.8,0.75,2 - Professionals,24 - Business and administration professionals,242 - Personnel and careers professionals (minor group),2423 - Personnel and careers professionals (unit group),0.85,0.8,0.75,0.7,
25249,S - Other service activities,94 - Activities of membership organisations,949 - Activities of other membership organisations,9499 - Activities of other membership organizations n.e.c.,0.85,0.8,0.7,0.6,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1219 - Business services and administration managers n.e.c.,0.95,0.8,0.7,0.55,
25035,P - Education,85 - Education,853 - Higher education,8530 - Higher education,0.9,0.88,0.8,0.7,2 - Professionals,22 - Health Professionals,222 - Nursing and Midwifery Professionals,2221 - Nursing Professionals,0.98,0.99,0.99,0.99,
24859,I - Accommodation and food service activities,55 - Accommodation,551 - Short term accommodation activities,5510 - Hotels and similar accommodation,0.85,0.8,0.75,0.8,5 - Service and sales workers,52 - Sales workers,522 - Sales workers (retail and other salespersons) [approximate],,0.95,0.9,0.6,0.2,
25210,H - Transportation and storage,51 - Air transport,51.1 - Passenger air transport,51.10 - Passenger air transport,0.95,0.9,0.9,0.9,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1212 - Human resource managers,0.95,0.9,0.85,0.7,
25192,I - Accommodation and food service activities,56 - Food and beverage service activities,563 - Beverage serving activities,5630 - Beverage serving activities,0.98,0.96,0.95,0.95,1 - Managers,"12 - Hospitality, retail and other services managers",122 - Restaurant and bar managers (minor group),,0.9,0.85,0.8,0.35,
25272,"M - Professional, scientific and technical activities",71 - Architectural and engineering activities; technical testing and analysis,71.1 - Architectural and engineering activities and related technical consultancy,71.12 - Engineering activities and related technical consultancy,0.65,0.55,0.45,0.35,3 - Technicians and associate professionals,31 - Science and engineering technicians,,,0.85,0.55,0.2,0.1,
25090,C - Manufacturing,33 - Repair and installation of machinery and equipment,"331 - Repair of fabricated metal products, machinery and equipment",3312 - Repair of machinery,0.8,0.85,0.9,0.85,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers",723 - Motor vehicle and other machinery mechanics and repairers,7231 - Motor vehicle mechanics and repairers,0.95,0.95,0.9,0.85,
