job_id,isic_1digit,isic_2digit,isic_3digit,isic_4digit,isic_1digit_confidence,isic_2digit_confidence,isic_3digit_confidence,isic_4digit_confidence,isco_1digit,isco_2digit,isco_3digit,isco_4digit,isco_1digit_confidence,isco_2digit_confidence,isco_3digit_confidence,isco_4digit_confidence,classification_summary
25227,P - Education,85 - Education,853 - Higher education,8530 - Higher education,0.98,0.98,0.95,0.95,1 - Managers,13 - Specialized services managers (education managers),134 - Education managers / School principals and administrators,1340 - School principals and administrators,0.97,0.88,0.85,0.8,
25077,"M - Professional, scientific and technical activities",69 - Legal and accounting activities,"692 - Accounting, bookkeeping and auditing activities; tax consultancy","6920 - Accounting, bookkeeping and auditing activities; tax consultancy",0.95,0.96,0.97,0.97,2 - Professionals,24 - Business and administration professionals,241 - Accounting professionals,2411 - Accountants,0.95,0.95,0.96,0.98,
25352,K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding",64.1 - Monetary intermediation,64.19 - Other monetary intermediation,1.0,0.99,0.95,0.9,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1213 - Finance managers,1.0,0.9,0.75,0.6,
25344,H - Transportation and storage,53 - Postal and courier activities,532 - Courier activities,5320 - Courier activities,0.95,0.9,0.9,0.85,1 - Managers,,,,0.95,0.3,0.2,0.2,
25267,N - Administrative and support service activities,78 - Employment activities,78.1 - Activities of employment placement agencies,78.10 - Activities of employment placement agencies,0.85,0.8,0.75,0.7,2 - Professionals,24 - Business and administration professionals,242 - Administration professionals,,0.95,0.9,0.7,0.3,
25357,H - Transportation and storage,52 - Warehousing and support activities for transportation,522 - Support activities for transportation,5220 - Support activities for transportation,0.95,0.92,0.88,0.75,4 - Clerical support workers,42 - Customer services clerks,422 - Client information and customer services clerks,4221 - Client information workers,0.9,0.85,0.8,0.7,
25349,C - Manufacturing,10 - Manufacture of food products,108 - Manufacture of other food products,,0.98,0.98,0.6,0.2,3 - Technicians and associate professionals,33 - Business and administration associate professionals,,,0.75,0.65,0.2,0.1,
25233,C - Manufacturing,,,,0.65,0.25,0.15,0.1,4 - Clerical support workers,43 - Numerical and material recording clerks,431 - Numerical clerks,,0.98,0.95,0.9,0.3,
24537,F - Construction,43 - Specialized construction activities,433 - Building completion and finishing,4330 - Building completion and finishing,0.99,0.95,0.9,0.75,7 - Craft and related trades workers,71 - Building and related trades workers,711 - Building frame and related trades workers,7113 - Carpenters and joiners,0.98,0.95,0.88,0.8,
25154,P - Education,85 - Education,853 - Higher education,8530 - Higher education,0.95,0.95,0.9,0.85,2 - Professionals,"26 - Legal, social and cultural professionals","263 - Archivists, librarians and curators",2631 - Librarians and related information professionals,0.9,0.8,0.78,0.72,
25290,B - Mining and quarrying,07 - Mining of metal ores,,,0.99,0.98,0.2,0.1,2 - Professionals,24 - Business and administration professionals,"243 - Advertising, marketing and public relations professionals",,0.9,0.8,0.75,0.2,
25183,S - Other service activities,94 - Activities of membership organisations,949 - Activities of other membership organisations,9499 - Activities of other membership organisations n.e.c.,0.85,0.8,0.7,0.6,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,,0.95,0.75,0.6,0.2,
24859,I - Accommodation and food service activities,55 - Accommodation,551 - Hotels and similar accommodation,5510 - Hotels and similar accommodation,0.85,0.8,0.75,0.7,5 - Service and sales workers,52 - Sales workers,522 - Salespersons and demonstrators,,0.95,0.9,0.75,0.2,
24601,J - Information and communication,"62 - Computer programming, consultancy and related activities","620 - Computer programming, consultancy and related activities",6209 - Other information technology service activities,0.9,0.8,0.65,0.6,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1219 - Business services and administration managers not elsewhere classified,0.95,0.8,0.6,0.5,
25072,H - Transportation and storage,49 - Land transport and transport via pipelines,494 - Freight transport by road,4941 - Freight transport by road,0.98,0.96,0.95,0.9,8 - Plant and machine operators and assemblers,83 - Drivers and mobile plant operators,833 - Truck and bus drivers (drivers of heavy goods vehicles),8332 - Heavy truck and lorry drivers,0.95,0.92,0.85,0.8,
25193,S - Other service activities,94 - Activities of membership organisations,94.9 - Activities of other membership organisations,94.99 - Activities of other membership organisations n.e.c.,0.9,0.9,0.85,0.8,4 - Clerical support workers,43 - Numerical and material recording clerks,431 - Numerical and material recording clerks,4312 - Material-recording and transport clerks,0.9,0.85,0.75,0.6,
24825,B - Mining and quarrying,06 - Extraction of crude petroleum and natural gas,061 - Extraction of crude petroleum and natural gas,0610 - Extraction of crude petroleum and natural gas,0.95,0.97,0.95,0.95,3 - Technicians and associate professionals,31 - Physical and engineering science technicians,311 - Physical and engineering science technicians,3114 - Electrical and electronics engineering technicians,0.95,0.9,0.88,0.86,
25065,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"46 - Wholesale trade, except of motor vehicles and motorcycles",465 - Wholesale of information and communication equipment,4652 - Wholesale of electronic and telecommunications equipment and parts,0.95,0.85,0.75,0.6,4 - Clerical support workers,43 - Numerical and material recording clerks,431 - Numerical and material recording clerks (material/stock related),4311 - Stock clerks and storekeepers,0.95,0.85,0.8,0.75,
24919,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non‑ferrous metal ores,0729 - Mining of other non‑ferrous metal ores,0.95,0.95,0.9,0.85,2 - Professionals,24 - Business and administration professionals,242 - Administration professionals,"2423 - Personnel, careers and vocational counsellors (personnel / human resources professionals)",0.9,0.9,0.85,0.8,
25050,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non‑ferrous metal ores,,0.98,0.95,0.8,0.3,4 - Clerical support workers,41 - Office clerks,411 - General office clerks,4110 - General office clerks,0.9,0.85,0.75,0.65,
25093,B - Mining and quarrying,06 - Extraction of crude petroleum and natural gas,06.1 - Extraction of crude petroleum and natural gas,06.10 - Extraction of crude petroleum and natural gas,0.8,0.75,0.65,0.6,1 - Managers,12 - Administrative and commercial managers,,,0.95,0.8,0.3,0.2,
25239,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0721 - Mining of gold and silver,0.99,0.97,0.9,0.88,2 - Professionals,24 - Business and administration professionals,"241 - Accounting, bookkeeping and auditing professionals",2411 - Accountants,0.9,0.85,0.8,0.75,
25129,P - Education,85 - Education,853 - Higher education,8530 - Higher education,0.98,0.98,0.95,0.95,2 - Professionals,24 - Business and administration professionals,"243 - Sales, marketing and public relations professionals",2434 - Public relations professionals,0.8,0.75,0.65,0.6,
25321,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of other non-ferrous metal ores,0729 - Other mining and quarrying of non-ferrous metal ores n.e.c.,0.95,0.95,0.9,0.7,2 - Professionals,22 - Health professionals,226 - Other health professionals,2263 - Environmental and occupational health and hygiene professionals,0.85,0.8,0.75,0.6,
25212,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"46 - Wholesale trade, except of motor vehicles and motorcycles","46.5 - Wholesale of machinery, equipment and supplies",46.52 - Wholesale of electronic and telecommunications equipment and parts,0.95,0.8,0.65,0.6,3 - Technicians and associate professionals,33 - Business and administration associate professionals,332 - Sales and marketing associate professionals,3322 - Commercial sales representatives,0.9,0.85,0.9,0.95,
25058,O - Public administration and defence; compulsory social security,84 - Public administration and defence; compulsory social security,841 - Administration of the State and the economic and social policy of the community,8413 - General public administration activities,0.98,0.97,0.9,0.8,1 - Managers,"11 - Chief executives, senior officials and legislators",112 - Senior government officials,1120 - Senior government officials,0.95,0.9,0.85,0.75,
25396,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,,0.99,0.95,0.9,0.2,8 - Plant and machine operators and assemblers,83 - Drivers and mobile-plant operators,833 - Mobile plant operators,"8332 - Crane, hoist and related plant operators",0.99,0.9,0.85,0.75,
24801,H - Transportation and storage,52 - Warehousing and support activities for transportation,522 - Support activities for transportation,5229 - Other transportation support activities,0.95,0.92,0.85,0.72,1 - Managers,13 - Production and specialised services managers,"132 - Manufacturing, mining, construction and distribution managers",1324 - Distribution managers,0.95,0.86,0.78,0.72,
24826,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non‑ferrous metal ores,0729 - Mining of other non‑ferrous metal ores,0.98,0.97,0.95,0.6,2 - Professionals,21 - Science and engineering professionals,214 - Engineering professionals,2145 - Electrical engineers,0.98,0.96,0.93,0.95,
24960,H - Transportation and storage,51 - Air transport,511 - Passenger air transport,5110 - Passenger air transport (scheduled),0.99,0.98,0.95,0.9,3 - Technicians and associate professionals,33 - Business and administration associate professionals,333 - Business services agents,3331 - Customs and freight agents,0.85,0.75,0.65,0.4,
25278,H - Transportation and storage,52 - Warehousing and support activities for transportation,522 - Support activities for transportation,,0.95,0.9,0.7,0.3,3 - Technicians and associate professionals,31 - Science and engineering technicians,313 - Safety and quality inspectors (occupational health & safety),"3139 - Safety and quality inspectors, not elsewhere classified (HSSE-related supervisory roles)",0.7,0.55,0.45,0.35,
24966,K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding",64.1 - Monetary intermediation,"64.19 - Other monetary intermediation (including commercial banks, savings banks, credit unions, building societies and finance companies)",0.95,0.95,0.9,0.9,1 - Managers,"11 - Chief executives, senior officials and legislators",111 - Chief executives,"1110 - Chief executives / company directors (board-level directors, including non-executive directors)",0.95,0.9,0.85,0.75,
24187,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,45 - Wholesale and retail trade and repair of motor vehicles and motorcycles,452 - Maintenance and repair of motor vehicles,4520 - Maintenance and repair of motor vehicles,0.95,0.95,0.95,0.9,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers",723 - Machinery mechanics and fitters,7231 - Motor vehicle mechanics and repairers,0.95,0.9,0.85,0.75,
25119,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,,0.98,0.95,0.9,0.5,8 - Plant and machine operators and assemblers,83 - Drivers and mobile plant operators,832 - Mobile plant operators,,0.8,0.6,0.5,0.3,
25027,P - Education,85 - Education,853 - Higher education,8530 - Higher education,0.99,0.98,0.98,0.95,3 - Technicians and associate professionals,31 - Science and engineering associate professionals,311 - Physical and engineering science technicians,,0.95,0.9,0.85,0.4,
25056,O - Public administration and defence; compulsory social security,84 - Public administration and defence; compulsory social security,841 - Administration of the State and the economic and social policy of the community,8411 - Executive and legislative organs; general public administration activities,0.99,0.98,0.9,0.8,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1211 - Finance managers,0.99,0.95,0.92,0.75,
25132,"R - Arts, entertainment and recreation","91 - Libraries, archives, museums and other cultural activities",910 - Libraries and archives,9102 - Library and archive activities,0.95,0.95,0.9,0.85,2 - Professionals,"26 - Legal, social and cultural professionals","262 - Librarians, archivists and curators",2621 - Librarians and related information professionals,0.95,0.9,0.9,0.9,
24934,K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding",641 - Monetary intermediation,6419 - Other monetary intermediation,0.98,0.98,0.95,0.85,1 - Managers,13 - Information and communications technology service managers,133 - Information and communications technology managers,1330 - Information and communications technology service managers,0.95,0.9,0.88,0.8,
25095,Q - Human health and social work activities,88 - Social work activities without accommodation,889 - Other social work activities without accommodation,8890 - Social work activities without accommodation n.e.c.,0.95,0.9,0.85,0.8,2 - Professionals,"26 - Legal, social and cultural professionals",263 - Social and religious professionals,2635 - Social work and counselling professionals,0.98,0.9,0.86,0.8,
25181,F - Construction,43 - Specialized construction activities,439 - Other specialized construction activities,4390 - Other specialized construction activities n.e.c.,0.98,0.97,0.92,0.9,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers","723 - Sheet and structural metal workers, moulders and welders",7233 - Welders and flamecutters,0.99,0.95,0.9,0.75,
25280,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,,0.95,0.92,0.88,0.3,1 - Managers,13 - Production and specialised services managers,"132 - Manufacturing, mining and construction managers",,0.95,0.9,0.85,0.3,
24736,Q - Human health and social work activities,86 - Human health activities,869 - Other human health activities,8690 - Other human health activities,0.95,0.85,0.7,0.6,2 - Professionals,22 - Health professionals,221 - Pharmacists,2211 - Pharmacists,0.99,0.98,0.97,0.95,
24477,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of other metal ores,0729 - Mining of other non‑ferrous metal ores,0.99,0.95,0.9,0.85,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1219 - Business services and administration managers (not elsewhere classified),0.99,0.9,0.85,0.6,
25125,H - Transportation and storage,52 - Warehousing and support activities for transportation,522 - Support activities for transportation,,0.95,0.9,0.8,0.3,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1212 - Human resource managers,0.98,0.95,0.9,0.95,
25126,"M - Professional, scientific and technical activities",69 - Legal and accounting activities,"692 - Accounting, bookkeeping and auditing and tax consultancy activities","6920 - Accounting, bookkeeping and auditing activities; tax consultancy",0.7,0.6,0.6,0.55,4 - Clerical support workers,43 - Numerical and material recording clerks,431 - Numerical clerks (accounting/bookkeeping clerks),4311 - Accounting and bookkeeping clerks (including payroll clerks),0.95,0.9,0.85,0.8,
25340,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,45 - Wholesale and retail trade and repair of motor vehicles and motorcycles,453 - Sale of motor vehicle parts and accessories,4530 - Sale of motor vehicle parts and accessories,0.95,0.95,0.8,0.75,1 - Managers,"11 - Chief executives, senior officials and legislators",111 - Chief executives and senior officials (managing directors / country heads),1110 - Managing directors and chief executives,1.0,0.9,0.85,0.8,
25269,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,0.99,0.95,0.9,0.8,2 - Professionals,21 - Science and engineering professionals,214 - Engineering professionals,2143 - Electrical engineers,0.99,0.95,0.9,0.85,
25341,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,45 - Wholesale and retail trade and repair of motor vehicles and motorcycles,453 - Sale of motor vehicle parts and accessories,4530 - Sale of motor vehicle parts and accessories,0.95,0.9,0.8,0.75,1 - Managers,"11 - Chief executives, senior officials and legislators",112 - Managing directors and chief executives,1120 - Managing directors and chief executives,0.99,0.85,0.9,0.85,
25338,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,45 - Wholesale and retail trade and repair of motor vehicles and motorcycles,"453 - Wholesale trade of motor vehicles, parts and accessories",4530 - Wholesale trade of motor vehicle parts and accessories,0.95,0.95,0.9,0.85,1 - Managers,"11 - Chief executives, senior officials and legislators",111 - Chief executives and senior officials (head of country operations/enterprise),"1110 - Chief executives, senior officials and legislators (head of a company/enterprise)",1.0,0.85,0.7,0.6,
25082,F - Construction,43 - Specialized construction activities,"432 - Electrical, plumbing and other construction installation activities","4322 - Plumbing, heat and air-conditioning installation",0.9,0.9,0.9,0.85,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1219 - Business services and administration managers (n.e.c.),0.95,0.8,0.6,0.4,
25386,I - Accommodation and food service activities,55 - Accommodation,55.1 - Hotels and similar accommodation,55.10 - Hotels and similar accommodation,0.98,0.97,0.95,0.95,5 - Service and sales workers,52 - Sales workers,,,0.95,0.9,0.3,0.2,
25084,C - Manufacturing,33 - Repair and installation of machinery and equipment,,,0.85,0.9,0.2,0.1,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers",723 - Machinery mechanics and repairers,"7232 - Mobile plant, heavy vehicle and machinery mechanics (closest fit)",0.95,0.9,0.85,0.7,
24853,Q - Human health and social work activities,86 - Human health activities,869 - Other human health activities,8690 - Other human health activities,0.95,0.95,0.9,0.9,8 - Plant and machine operators and assemblers,83 - Drivers and mobile-plant operators,833 - Motor vehicle drivers,"8332 - Car, taxi and van drivers",0.95,0.95,0.9,0.85,
24702,I - Accommodation and food service activities,56 - Food and beverage service activities,561 - Restaurants and mobile food service activities,5610 - Restaurants and mobile food service activities,0.95,0.92,0.9,0.85,5 - Service and sales workers,52 - Sales workers,522 - Shop sales assistants and demonstrators,5221 - Shop sales assistants,0.95,0.9,0.75,0.7,
25167,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0721 - Mining of gold and silver ores,0.99,0.98,0.9,0.8,3 - Technicians and associate professionals,31 - Physical and engineering science associate professionals,311 - Physical and engineering science technicians,3119 - Physical and engineering science technicians not elsewhere classified (includes safety/occupational health technicians),0.9,0.7,0.6,0.5,
25346,I - Accommodation and food service activities,55 - Accommodation,551 - Accommodation (Hotels and similar accommodation),5510 - Hotels and similar accommodation,0.98,0.97,0.95,0.95,1 - Managers,"14 - Hospitality, retail and other services managers",141 - Hotel and restaurant managers,1411 - Hotel managers,0.95,0.9,0.8,0.7,
25337,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non‑ferrous metal ores,0729 - Mining of other non‑ferrous metal ores (e.g. gold) ,0.97,0.95,0.9,0.6,1 - Managers,13 - Production and specialised services managers,"132 - Manufacturing, mining and quarrying managers",1323 - Mining and quarrying managers,0.95,0.9,0.85,0.75,
24921,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non‑ferrous metal ores,0720 - Mining of non‑ferrous metal ores,0.98,0.95,0.9,0.8,4 - Clerical support workers,41 - General and keyboard clerks,411 - General office clerks,4110 - General office clerks,0.95,0.85,0.6,0.4,
25288,C - Manufacturing,10 - Manufacture of food products,"106 - Manufacture of grain mill products, starches and starch products",1061 - Manufacture of grain mill products,0.9,0.9,0.85,0.8,9 - Elementary occupations,91 - Cleaners and helpers,"911 - Cleaners and helpers in offices, hotels and other establishments","9112 - Cleaners and helpers in offices, hotels and other establishments",0.98,0.95,0.9,0.7,
25322,N - Administrative and support service activities,81 - Services to buildings and landscape activities,81.1 - Combined facilities support activities,81.10 - Combined facilities support activities,0.9,0.95,0.95,0.95,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1219 - Business services and administration managers not elsewhere classified,0.95,0.85,0.8,0.6,
25123,C - Manufacturing,11 - Manufacture of beverages,110 - Manufacture of beverages,1105 - Manufacture of beer,0.95,0.95,0.9,0.9,3 - Technicians and associate professionals,31 - Science and engineering associate professionals,311 - Physical and engineering science technicians,,0.9,0.8,0.65,0.25,
24956,Q - Human health and social work activities,88 - Social work activities without accommodation,88.9 - Other social work activities without accommodation,88.99 - Other social work activities without accommodation n.e.c.,0.75,0.75,0.7,0.65,4 - Clerical support workers,43 - Numerical and material recording clerks,431 - Numerical and material recording clerks,4312 - Material-recording clerks and transport clerks,0.85,0.8,0.75,0.7,
23926,H - Transportation and storage,52 - Warehousing and support activities for transportation,52.2 - Support activities for transportation,52.24 - Cargo handling,0.95,0.9,0.9,0.95,4 - Clerical support workers,43 - Numerical and material recording clerks,431 - Material-recording clerks,,0.95,0.85,0.7,0.25,
25088,"M - Professional, scientific and technical activities",72 - Scientific research and development,721 - Research and experimental development on natural sciences and engineering,7210 - Research and experimental development on natural sciences and engineering,0.9,0.9,0.88,0.86,3 - Technicians and associate professionals,32 - Health associate professionals,325 - Health associate professionals,,0.9,0.85,0.75,0.4,
25069,H - Transportation and storage,52 - Warehousing and support activities for transportation,522 - Support activities for transportation,5220 - Support activities for transportation,0.95,0.92,0.86,0.8,4 - Clerical support workers,41 - General and keyboard clerks,411 - General office clerks,4110 - General office clerks,0.9,0.85,0.8,0.75,
25006,C - Manufacturing,10 - Manufacture of food products,"106 - Manufacture of grain mill products, starches and starch products",1061 - Manufacture of grain mill products,0.9,0.88,0.82,0.8,3 - Technicians and associate professionals,33 - Business and administration associate professionals,332 - Commercial sales representatives,3322 - Commercial sales representatives,0.85,0.8,0.78,0.65,
24476,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,,0.99,0.95,0.9,0.4,1 - Managers,12 - Administrative and commercial managers,,,0.95,0.65,0.3,0.2,
25201,L - Real estate activities,68 - Real estate activities,683 - Real estate activities on a fee or contract basis,6831 - Real estate agencies,0.9,0.9,0.85,0.8,5 - Service and sales workers,52 - Sales workers,522 - Shop sales assistants and other sales workers,5229 - Other sales workers,0.98,0.95,0.6,0.4,
25122,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,95 - Repair of computers and personal and household goods,953 - Repair of consumer electronics (incl. office/home electronic equipment) ,,0.9,0.88,0.6,0.2,4 - Clerical support workers,42 - Customer service clerks,422 - Client information workers,4221 - Client information clerks,0.9,0.88,0.82,0.65,
25005,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,0.98,0.95,0.9,0.85,1 - Managers,12 - Business services and administration managers,121 - Business services and administration managers,,0.95,0.85,0.8,0.2,
25043,O - Public administration and defence; compulsory social security,84 - Public administration and defence; compulsory social security,841 - Public administration,8411 - Executive and legislative organs; general public administration activities,0.98,0.98,0.9,0.85,1 - Managers,"11 - Chief executives, senior officials and legislators",112 - Managing directors and chief executives,1120 - Managing directors and chief executives,0.98,0.92,0.9,0.85,
25266,N - Administrative and support service activities,78 - Employment activities,78.1 - Activities of employment placement agencies (employment activities),78.10 - Employment activities,0.7,0.6,0.5,0.4,2 - Professionals,24 - Business and administration professionals,242 - Administration professionals,2422 - Human resource professionals,0.9,0.85,0.8,0.75,
25030,C - Manufacturing,33 - Repair and installation of machinery and equipment,"331 - Repair of fabricated metal products, machinery and equipment",3312 - Repair of machinery,0.85,0.9,0.85,0.75,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers",723 - Machinery mechanics and repairers,7232 - Heavy vehicle and mobile equipment mechanics and repairers,0.9,0.85,0.7,0.55,
25086,"M - Professional, scientific and technical activities",73 - Advertising and market research,732 - Market research and public opinion polling,7320 - Market research and public opinion polling,0.95,0.95,0.9,0.9,2 - Professionals,24 - Business and administration professionals,243 - Business and administration professionals,2433 - Market research analysts and marketing specialists,0.8,0.75,0.65,0.6,
25249,S - Other service activities,94 - Activities of membership organisations,94.9 - Activities of other membership organisations,94.99 - Activities of other membership organisations n.e.c.,0.9,0.9,0.85,0.8,1 - Managers,,134 - Social and community service managers,1345 - Social and community service managers,0.95,0.3,0.9,0.85,
25173,K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding",641 - Monetary intermediation,6419 - Other monetary intermediation,0.98,0.97,0.95,0.9,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1211 - Finance managers,0.99,0.95,0.85,0.7,
25232,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"46 - Wholesale trade, except of motor vehicles and motorcycles","463 - Wholesale of food, beverages and tobacco","4639 - Other wholesale of food, beverages and tobacco",0.9,0.85,0.65,0.55,1 - Managers,12 - Administrative and commercial managers,122 - Sales and marketing managers,1221 - Sales and marketing managers,0.99,0.98,0.95,0.9,
25010,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,45 - Wholesale and retail trade and repair of motor vehicles and motorcycles,451 - Sale of motor vehicles,4510 - Sale of motor vehicles,0.95,0.95,0.9,0.9,5 - Service and sales workers,52 - Sales workers,522 - Shop sales assistants and retail cashiers,,0.95,0.9,0.85,0.4,
24985,H - Transportation and storage,50 - Water transport,502 - Sea and coastal freight water transport,5020 - Sea and coastal freight water transport,0.95,0.9,0.85,0.8,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,"1219 - Business services and administration managers, not elsewhere classified",0.95,0.9,0.7,0.6,
24999,J - Information and communication,"62 - Computer programming, consultancy and related activities","620 - Computer programming, consultancy and related activities",6202 - Computer consultancy activities,0.8,0.75,0.7,0.6,2 - Professionals,25 - Information and communications technology professionals,252 - Database and network professionals,2522 - Systems administrators,0.95,0.95,0.95,0.95,
25245,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non‑ferrous metal ores,0729 - Mining of non‑ferrous metal ores n.e.c.,1.0,0.98,0.95,0.7,2 - Professionals,21 - Science and engineering professionals,214 - Engineering professionals,2141 - Civil engineers,0.95,0.9,0.85,0.8,
24948,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"46 - Wholesale trade, except of motor vehicles and motorcycles","466 - Wholesale of other machinery, equipment and supplies (grouping that includes fuels)","4663 - Wholesale of solid, liquid and gaseous fuels and related products",0.9,0.9,0.8,0.9,1 - Managers,"14 - Hospitality, retail and other services managers",142 - Retail and wholesale trade managers,1421 - Retail and wholesale trade managers,0.9,0.85,0.8,0.75,
25055,O - Public administration and defence; compulsory social security,84 - Public administration and defence; compulsory social security,841 - Administration of the State and the economic and social policy of the community,,0.98,0.97,0.9,0.3,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,,0.98,0.88,0.7,0.3,
25092,I - Accommodation and food service activities,55 - Accommodation,551 - Short-term accommodation activities,5510 - Hotels and similar accommodation,0.98,0.95,0.9,0.9,2 - Professionals,24 - Business and administration professionals,241 - Business and administration professionals,2411 - Accountants,0.95,0.9,0.8,0.65,
25254,C - Manufacturing,10 - Manufacture of food products,"106 - Manufacture of grain mill products, starches and starch products",1061 - Manufacture of grain mill products,0.95,0.9,0.85,0.8,5 - Service and sales workers,52 - Sales workers,522 - Shop sales assistants and demonstrators,5223 - Demonstrators and product promoters,0.95,0.9,0.85,0.8,
24925,I - Accommodation and food service activities,56 - Food and beverage service activities,562 - Event catering and other food service activities,5629 - Other food service activities,0.95,0.9,0.75,0.7,1 - Managers,12 - Administrative and commercial managers,,,0.98,0.9,0.25,0.1,
25324,P - Education,85 - Education,85.3 - Higher education,,0.98,0.97,0.95,0.3,1 - Managers,12 - Administrative and commercial managers,"122 - Sales, marketing and public relations managers",1221 - Sales and marketing managers,0.98,0.92,0.92,0.9,
24995,Q - Human health and social work activities,88 - Social work activities without accommodation,889 - Other social work activities without accommodation,88.99 - Other social work activities without accommodation,0.9,0.9,0.85,0.8,2 - Professionals,24 - Business and administration professionals,241 - Accountants,2411 - Accountants,0.85,0.8,0.8,0.75,
25099,B - Mining and quarrying,09 - Mining support service activities,099 - Support activities for other mining and quarrying,0990 - Support activities for other mining and quarrying,0.85,0.8,0.75,0.7,2 - Professionals,24 - Business and administration professionals,242 - Administration professionals,2423 - Human resource professionals,0.95,0.9,0.85,0.8,
25372,H - Transportation and storage,52 - Warehousing and support activities for transportation,52.2 - Support activities for transportation,52.24 - Customs clearance,0.98,0.95,0.95,0.9,1 - Managers,13 - Production and specialised services managers,"133 - Supply, distribution and related managers",,0.99,0.85,0.9,0.25,
24983,H - Transportation and storage,52 - Warehousing and support activities for transportation,52.2 - Support activities for transportation,52.29 - Other transportation support activities,0.9,0.85,0.8,0.7,3 - Technicians and associate professionals,35 - Information and communications technicians,351 - Information and communications technicians,3513 - Computer network and systems technicians,0.9,0.75,0.6,0.5,
25176,H - Transportation and storage,50 - Water transport,502 - Sea and coastal freight water transport,5020 - Sea and coastal freight water transport,0.95,0.9,0.85,0.8,1 - Managers,"11 - Chief executives, senior officials and legislators",112 - Managing directors and chief executives,1120 - Managing directors and chief executives,0.95,0.8,0.75,0.7,
24924,H - Transportation and storage,52 - Warehousing and support activities for transportation,522 - Support activities for transportation,5220 - Support activities for transportation,0.9,0.85,0.8,0.75,2 - Professionals,,,,0.95,0.3,0.2,0.1,
25380,C - Manufacturing,10 - Manufacture of food products,"106 - Manufacture of grain mill products, starches and starch products",1061 - Manufacture of grain mill products,0.95,0.9,0.85,0.75,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers",721 - Smiths and related trades workers,7212 - Welders and flame cutters,0.95,0.9,0.6,0.8,
13420,H - Transportation and storage,52 - Warehousing and support activities for transportation,522 - Support activities for transportation,5222 - Cargo handling,0.98,0.95,0.93,0.9,8 - Plant and machine operators and assemblers,83 - Drivers and mobile plant operators,833 - Drivers and mobile-plant operators,,0.98,0.94,0.85,0.25,
24660,H - Transportation and storage,51 - Air transport,511 - Passenger air transport,5110 - Passenger air transport,0.95,0.96,0.9,0.9,3 - Technicians and associate professionals,,,,0.85,0.2,0.15,0.1,
