job_id,isic_1digit,isic_2digit,isic_3digit,isic_4digit,isic_1digit_confidence,isic_2digit_confidence,isic_3digit_confidence,isic_4digit_confidence,isco_1digit,isco_2digit,isco_3digit,isco_4digit,isco_1digit_confidence,isco_2digit_confidence,isco_3digit_confidence,isco_4digit_confidence,classification_summary
25264,F,43,439,4390,0.95,0.8,0.5,0.4,4,43,431,4312,0.95,0.9,0.85,0.6,"The employer is described as a steel fabrication and construction company, so the posting is classified to ISIC Section F (Construction), with Division 43 (Specialized construction activities) chosen as the best-fit given the construction focus; there is moderate uncertainty because the firm also performs metal fabrication (which could place it in manufacturing, ISIC 25). The occupation is clearly a payroll supervision/clerical role (payroll supervisor) and maps well to ISCO-08 major group 4 (Clerical support workers) and the numerical-recording clerks subgroup (unit group 4312 — payroll clerks/supervisors), though unit-group assignment is given with lower confidence because titles and responsibilities can span supervisory/managerial categories."
25014,S,94,949,9499,0.9,0.9,0.85,0.8,4,43,431,4311,0.85,0.8,0.75,0.7,"The employer is an international humanitarian non-governmental organisation; ISIC Rev.4 best fits Section S — Activities of membership organisations (Division 94), specifically class 9499 (activities of other membership organisations n.e.c.). The role is primarily a clerical/accounting and HR support post (payroll, bookkeeping, HR administration) and maps best to ISCO-08 as clerical accounting/payroll staff (Major Group 4 → 43 → 431 → 4311), though some ambiguity exists because duties overlap with business/administration associate-professional tasks."
25086,M,73,732,7320,0.95,0.95,0.96,0.97,2,24,243,2433,0.75,0.7,0.65,0.55,The employer and role clearly fall under market research and public opinion polling services (ISIC Rev.4 class 7320) — this mapping is high confidence. The occupational mapping is to advertising/marketing/market-research professionals (ISCO-08 243x) but is less certain because the role is an entry-level/field-coordination position that could alternatively map to an associate-professional category depending on national practice.
25308,K,64,641,6419,0.98,0.97,0.95,0.92,2,24,242,2423,0.95,0.9,0.85,0.75,"The employer is a financial institution (banking/financial services), so the economic activity is classified under ISIC Section K, Division 64 (monetary intermediation / commercial banking). The role is clearly a human resources / talent acquisition specialist (ISCO-08: human resource professionals); the major- and sub-major-group classifications are highly certain, while the exact 4-digit ISCO unit-group is slightly less certain due to variation in national job-titling and mapping conventions."
25164,B,07,072,,0.95,0.95,0.95,0.4,8,83,833,,0.9,0.75,0.6,0.3,"This posting is clearly for a mining activity (gold mine) and maps strongly to ISIC section B, Division 07 (Mining of metal ores) and specifically to the 3-digit group for non‑ferrous metal ore mining (072). The occupation is a skilled drilling rig operator (diamond driller) and best fits ISCO major group 8 (Plant and machine operators) — more specifically drivers/mobile plant operators — but the exact ISCO 4‑digit unit group is uncertain because diamond drilling roles can be classified under several related unit groups depending on national practice."
20735,H,51,511,5110,0.95,0.95,0.9,0.85,7,72,723,,0.9,0.8,0.7,0.3,"Industry: The employer is an airline and the role is within aircraft maintenance (MRO), so classifying at ISIC Rev.4 as Air transport (Section H, Division 51, Class 5110 Passenger air transport) is appropriate. Occupation: the role is a hands-on aircraft maintenance workshop position (wheels & brakes assistant) that best fits within ISCO major group 7 (craft and related trades workers) and the metal/machinery trades subgroups; the exact 4-digit ISCO unit group is uncertain from the posting (assistant vs fully qualified aircraft maintenance engineer)."
25230,G,46,,,0.65,0.5,0.25,0.1,2,24,243,2432,0.95,0.9,0.88,0.85,"The occupation is a good fit for ISCO-08 unit group 2432 (Market research analysts and marketing specialists) since the role focuses on sales data analysis, KPIs, dashboards and forecasting. The employer’s economic activity is less certain from the posting (the company name suggests agricultural and manufacturing activities while the role is sales-focused), so the ISIC classification is provisionally placed in Section G (wholesale/retail) with lower confidence and more specific ISIC codes could not be determined from the available information."
25278,H,52,522,5220,0.95,0.75,0.65,0.6,3,35,,,0.9,0.7,0.2,0.1,"The employer and role clearly fall within Transport and Storage (Section H) and—given the employer's logistics/shipping context—most likely in Warehousing and support activities for transportation (Division 52), specifically support activities for transportation (522/5220). The occupation is clearly an HSSE (Health, Safety, Security and Environment) supervisory role fitting within ISCO major group 3 (Technicians and associate professionals), but the posting lacks the specific wording needed to unambiguously select a single ISCO minor/unit group, so lower-level occupational codes are given as uncertain."
25193,S - Other service activities,94 - Activities of membership organisations,94.9 - Activities of other membership organisations,94.99 - Activities of other membership organisations n.e.c.,0.9,0.88,0.85,0.82,4 - Clerical support workers,43 - Numerical and material recording clerks,432 - Material-recording and transport clerks,4321 - Stock clerks and storekeepers,0.8,0.65,0.55,0.4,"The employer is an international non-governmental development organization and is best classified under ISIC Rev.4 Section S (Activities of membership organisations), specifically 94.99 (other membership organisations). The position is administrative/clerical with responsibilities for procurement, travel arrangements and inventory, so it maps most closely to ISCO-08 clerical support (material-recording/stock clerk) though some responsibilities (procurement policy, vendor compliance) overlap with higher-level purchasing/administrative associate roles, reducing confidence at the most detailed ISCO digit levels."
24764,B,07,072,,0.99,0.98,0.95,0.2,4,43,432,,0.9,0.8,0.75,0.2,"Industry classification is straightforward: this is a mining (metal ores) operation (Section B, Division 07, Mining of metal ores) and maps well to ISIC at the section/division/group levels. The occupation is clearly a purchasing/procurement and stock coordination role (procurement/warehouse team lead) and fits within clerical/material-recording occupations (ISCO major group 4 / sub-major 43 / minor 432), though the exact 4-digit ISCO unit group is uncertain because the posting blends supervisory/team-lead responsibilities with procurement/warehouse clerk tasks and could alternatively map to a first-line manager/administrative manager category."
25094,Q,88,889,8899,0.95,0.92,0.82,0.78,1,13,134,1345,0.95,0.8,0.75,0.65,"This role is best classified under ISIC Rev.4 Section Q (Human health and social work activities), Division 88 (Social work activities without accommodation), class 8899 (other social work activities without accommodation), because the position manages a child protection and support helpline. Occupationally, it fits within ISCO-08 Major Group 1 (Managers) and most closely aligns with specialised welfare services management (unit group 1345), though some ambiguity exists between social/welfare management and customer-service/call-centre management classifications."
25268,B,07,072,0729,0.99,0.98,0.9,0.7,7,71,,,0.9,0.75,0.3,0.2,"The employer and duties clearly place the role in the mining sector (metal ores / gold mining), so ISIC Rev.4 classification at section/division/group levels is confident. The job is a skilled trades/maintenance coordinator and supervisor (facility/workshop maintenance) making ISCO major-group and sub-major mapping to craft/building-related trades reasonable, but exact minor/unit-group assignment is uncertain because the role blends trade skills, supervision and facilities coordination."
25325,H,52,522,5222,0.9,0.85,0.8,0.75,4,43,431,4312,0.98,0.95,0.92,0.85,"The occupation is clearly a clerical/accounting role (payroll officer) and maps well to ISCO-08 clerical numerical recording/bookkeeping unit groups. The employer is a maritime logistics firm, so the economic activity is classified under Transportation and storage — support activities for transportation (service activities incidental to water transportation); there is moderate uncertainty between primary water transport and transportation support activities depending on the firm's exact business model."
24185,H,49,494,4941,0.95,0.95,0.9,0.9,8,83,833,8332,0.95,0.95,0.9,0.85,"This posting is for heavy vehicle drivers employed by a freight/transport company and best fits ISIC Section H (Transportation and storage), specifically land freight transport (Division 49, Group 494, Class 4941). The occupation corresponds to ISCO-08 drivers and mobile plant operators (Major group 8 → Sub-major 83), most closely matching the unit group for heavy truck/lorry drivers (ISCO 8332); the industry classification is highly certain while the 4-digit unit-level occupational code is slightly less certain but strongly likely given the duties and license requirement."
25260,C,10,108,1089,0.95,0.95,0.85,0.7,1,12,122,1221,0.98,0.95,0.95,0.9,"The employer (Nestlé PNG Ltd) is best classified in Manufacturing (ISIC C), specifically Manufacture of food products (division 10) and more precisely within 'Manufacture of other food products' (group 108), with the 4-digit class 1089 used as a general catch-all for diverse food product manufacturing. The job itself is a clear Sales/Marketing managerial role and maps to ISCO-08 Sales and Marketing Managers (1221) with high confidence; the main uncertainty is the exact 4-digit ISIC class because Nestlé produces a broad range of food and beverage products."
25204,L - Real estate activities,68 - Real estate activities,682 - Renting and operating of own or leased real estate,6820 - Renting and operating of own or leased real estate,0.95,0.95,0.9,0.88,3 - Technicians and associate professionals,33 - Sales and marketing associate professionals,333 - Sales and marketing associate professionals,3332 - Real estate agents and property managers,0.7,0.65,0.75,0.6,"This role is best classified in ISIC as Real estate activities (Section L, Division 68), specifically renting and operating of own or leased real estate (68.20), since the core duties are leasing and property operation. Occupationally, the job aligns with sales/marketing associate professionals working in real estate (ISCO sales & marketing associate professionals / unit group for real estate agents and property managers), though the exact 4-digit ISCO unit is somewhat uncertain from the brief posting."
25046,H,52,522,5221,0.95,0.9,0.9,0.8,3,33,333,,0.85,0.8,0.7,0.25,"The role is clearly in Transport and Storage (ISIC Section H), specifically Warehousing and support activities for transportation (Division 52), and most closely maps to Support activities for transportation — Cargo handling (5221) given the focus on container fleet, depot coordination and cargo movement. Occupationally, the job fits within ISCO major group 3 (Technicians and associate professionals), sub-major 33 (Business and administration associate professionals) and minor group 333 (business services/administration associate professionals) as a logistics/transport support role, but the precise 4-digit ISCO unit is ambiguous because the posting sits between associate-professional logistics/supply functions and clerical/operational transport clerks."
25213,S,95,951,9511,0.9,0.9,0.85,0.7,7,74,742,7422,0.9,0.8,0.7,0.6,"This vacancy is best classified in ISIC as repair of computers and peripheral/office equipment (Section S, Division 95, Group 951, Class 9511) because the role centres on installation, maintenance and repair of copiers/printers/scanners. For occupation, the role aligns with craft-level electrical/electronic equipment mechanics and servicers (ISCO major group 7 → electrical/electronic trades), though there is some ambiguity versus ICT support technician classifications because copiers/printers sit at the intersection of office ICT and electronics repair."
25118,B,07,072,0729,0.95,0.95,0.9,0.85,3,31,311,3119,0.9,0.85,0.7,0.5,"This posting is clearly for a maintenance planning role within a gold-mining operation, so ISIC is confidently classified under Mining and quarrying (Section B), Mining of metal ores (Division 07), Mining of non‑ferrous metal ores (Group 072), and other non‑ferrous metal ores (Class 0729). The occupational mapping is best placed within Technicians and associate professionals (ISCO major group 3), specifically physical/engineering science technicians (31); however, assigning a precise 4‑digit ISCO unit-group for a planner (vs. engineer or tradesperson) is less certain, so deeper-level occupation codes are given with lower confidence."
25185,N - Administrative and support service activities,81 - Services to buildings and landscape activities,811 - Combined facilities support activities,8110 - Combined facilities support activities,0.9,0.9,0.9,0.9,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1219 - Business services and administration managers (not elsewhere classified),0.95,0.75,0.7,0.55,"This role is best classified as facilities/combined building support activities within ISIC (Section N, Division 81, Class 8110) because the job focuses on multi-site facilities operation, maintenance and safety. Occupationally, it is a managerial post (ISCO Major Group 1), most closely matching administrative/business services managers (ISCO 121 series), though mapping to a precise 4-digit ISCO unit group for 'facilities manager' is less certain so a moderate confidence is assigned at the most detailed ISCO level."
25216,G,47,,,0.9,0.85,0.25,0.15,3,33,332,3322,0.9,0.9,0.85,0.8,"The employer operates in retail/property (Section G), so the safest industry classification is ISIC section G, division 47 (retail trade). The job itself is clearly a procurement/purchasing role and maps well to ISCO-08 unit group 3322 (buyers / purchasing officers), though specific sub-classification of the employer’s retail niche (3rd/4th ISIC digits) is not determinable from the posting."
25171,B,07,072,0729,0.95,0.95,0.85,0.8,2,21,215,2153,0.95,0.9,0.9,0.9,"The role is based at a gold mining operation and concerns surveying work for capital/construction projects, so ISIC section B (Mining and quarrying), Division 07 (Mining of metal ores), Group 072 and Class 0729 (mining of other non‑ferrous metal ores, including gold) is the best industry fit. The occupation is a Senior Surveyor — a professional surveying role — which maps to ISCO-08 as a surveying professional (major group 2, science and engineering professionals; unit group 2153 Surveyors) with high confidence."
25280,B,07,072,0729,0.95,0.95,0.9,0.9,1,13,132,1323,0.98,0.9,0.85,0.7,"This role is a managerial/supervisory position in a gold mining operation (mine control, fleet/dispatch management), so ISIC places it in Mining of non‑ferrous metal ores (Section B, Division 07, Group 072, Class 0729). Occupationally it best fits within ISCO managers responsible for production/specialized services in manufacturing/mining/construction (major group 1 → production managers), though precise 4‑digit unit grouping mapping to a specific ISCO unit group for 'Mine Control Superintendent' is somewhat less certain."
24919,B,07,072,0729,0.95,0.95,0.9,0.85,2,24,242,2421,0.9,0.85,0.8,0.75,"The employer operates a gold mine, so the economic activity maps to ISIC Rev.4 Section B, Division 07 (Mining of metal ores), most specifically the class for other non‑ferrous metal ores (gold) (0729). The role is a human resources / recruitment specialist position (recruitment advisor), fitting within ISCO-08's Business and administration professionals, specifically Human Resource professionals (2421)."
25296,M,70,70.1,70.10,0.75,0.8,0.78,0.7,1,11,112,1120,0.95,0.9,0.88,0.85,"This posting best fits an activities-of-head-offices classification (ISIC 70.10) because the role is an enterprise-level General Manager overseeing multiple divisions and corporate strategy. Occupationally it maps clearly to ISCO-08 Managing directors and chief executives (1120), as the job is senior, company-wide leadership responsible for strategic, commercial and operational performance."
25136,R,91,910,9101,0.95,0.95,0.95,0.95,2,26,262,2621,0.95,0.9,0.85,0.7,"The vacancy is clearly for a librarian role in a university library; it maps well to ISIC Rev.4 Section R (Libraries, archives, museums and other cultural activities) — class 9101 (Library and archive activities). Occupationally it corresponds to ISCO-08 Professionals in the cultural/knowledge domain (major group 2, sub-major 26) and to the librarians/related information professionals unit group (isco_4digit = 2621), although the exact 4‑digit ISCO mapping is given with slightly lower confidence since different ISCO listings sometimes group archivists/curators and librarians under adjacent unit codes."
25196,L - Real estate activities,68,683,6831,0.9,0.95,0.9,0.95,5 - Service and sales workers,52 - Sales workers,522 - Shop sales assistants and shopkeepers,5223 - Real estate salespersons / agents,0.95,0.9,0.75,0.85,"This posting is clearly for real-estate sales activity (ISIC Section L, Division 68), specifically matching the real estate agencies class (6831). The occupation is a sales worker role focused on selling apartments and shops and best aligns with sales workers / real estate salespersons in ISCO-08; higher-level groups are highly certain while the exact 4-digit ISCO mapping is moderately certain based on the posting text."
25117,A,01,012,,0.6,0.6,0.5,0.2,3,35,351,3511,0.95,0.95,0.92,0.85,"The occupation classification (ICT support/technician) is clear and high-confidence: the role is a desktop/network/user-support IT officer mapped to ISCO-08 unit group 3511. The economic activity (ISIC) is less certain from the posting — the employer appears to be an agricultural/estate and possibly manufacturing business (hence Section A, Division 01, Group 012 chosen with moderate confidence), but the posting does not definitively state the firm’s primary ISIC class."
25261,I,55,551,5510,0.95,0.95,0.95,0.95,2,24,241,2411,0.95,0.93,0.9,0.88,"The employer is a hotel (Crowne Plaza Residences), so the economic activity maps clearly to ISIC Section I, Division 55, Group 551, Class 5510 (Hotels and similar accommodation). The role is an accounting professional position focused on reconciliations and balance-sheet preparation and best matches ISCO-08 unit group 2411 (Accountants), though a lower-level bookkeeping classification could apply if the employer framed it as clerical work; the posting’s degree requirement and duties support the professional accountant classification."
25201,L,68,683,6831,0.95,0.95,0.9,0.9,5,52,,,0.95,0.7,0.25,0.1,"The posting explicitly refers to assisting senior sales staff in providing real estate services, making ISIC assignment to Section L, Division 68 (Real estate activities) and Class 6831 (Real estate agencies) highly appropriate. The occupational mapping to ISCO major group 5 (Service and sales workers) and sub-major 52 (Sales workers) is appropriate, but the precise minor/unit group is uncertain because the ad is generic (internship/sales) and lacks a detailed role specification."
25008,F,42,429,4290,0.95,0.92,0.78,0.72,4,43,432,4323,0.95,0.89,0.77,0.6,"The employer operates in civil construction, so the ISIC classification is Section F (Construction), Division 42 (Civil engineering) with a best-fit to Group 429 / Class 4290 (other civil engineering projects). The job is a procurement/purchasing clerical role best placed within ISCO-08 major group 4 (Clerical support workers), sub-major 43 (Numerical and material recording clerks) and material-recording clerks (432); the 4-digit unit (4323) is a plausible match for purchasing/procurement clerks but is a best-effort assignment with moderate uncertainty."
25187,Q,86,869,8690,0.9,0.88,0.75,0.7,1,12,121,1219,0.9,0.82,0.65,0.6,"This role supports the delivery of a tuberculosis program and is best classified under Human health activities (ISIC section Q, division 86), specifically other human health activities (class 8690). The occupation is an operations/administration management role (ISCO major group 1), most closely mapped to business services/administration management (unit group 1219) given its responsibilities for logistics, procurement, asset and team supervision; occupational-level confidence is lower for the most specific ISCO digits because the title 'Operations Coordinator' can span managerial and mid-level logistics associate roles."
24983,H,52,52.2,52.29,0.9,0.85,0.8,0.6,7,74,742,7421,0.9,0.85,0.8,0.65,"The employer (Express Freight Management) is in freight/transport support activities, so the ISIC classification is assigned to Section H (Transportation and storage), Division 52 (warehousing and support activities for transportation); the specific 4-digit class is less certain because the posting describes an internal technical/security role rather than the firm's primary freight-forwarding activities. The occupation clearly describes a technician who installs and maintains CCTV/electronic security systems, which best fits ISCO under electrical/electronics installers and servicers (craft/electrical trades), though the exact unit-group is given with moderate confidence due to overlap with ICT/network technician roles."
25233,C,,,,0.6,0.2,0.15,0.1,4,43,431,4311,0.95,0.9,0.85,0.65,"Occupation: High confidence that this role is a clerical invoicing/accounting position (ISCO major group 4, numerical clerks), specifically an accounting/invoicing clerk. Industry: less certain — employer name indicates agricultural/manufacturing activities so ISIC section C (Manufacturing) is provisionally assigned, but the exact division/group/class cannot be determined from the posting alone."
25253,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"46 - Wholesale trade, except of motor vehicles and motorcycles",467 - Wholesale of other intermediate products (includes fuels),"4671 - Wholesale of solid, liquid and gaseous fuels and related products",0.95,0.95,0.9,0.95,8 - Plant and machine operators and assemblers,83 - Drivers and mobile plant operators,833 - Drivers,8332 - Heavy truck and lorry drivers,0.95,0.97,0.9,0.98,"The employer operates as a national fuel and lubricants distributor, so ISIC class 4671 (wholesale of fuels and related products) is the best fit and can be assigned with high confidence. The role is explicitly for a tanker/heavy truck driver delivering fuel, which maps directly to ISCO-08 unit group 8332 (Heavy truck and lorry drivers) with very high confidence."
25217,P,85,853,8530,0.98,0.98,0.97,0.95,1,12,121,1219,0.99,0.9,0.85,0.65,"The job is clearly part of the Education sector (higher/tertiary education) and maps to ISIC Rev.4 class 8530 (Higher education) with high confidence. The role is a managerial position responsible for institutional quality assurance and best fits ISCO-08 within Managers — Administrative and commercial managers (mapped here to Business services and administration managers, unit group 1219), though the exact 4-digit unit-group is somewhat uncertain because QA manager functions can be categorized under different managerial subgroups depending on national classification practice."
25090,C,33,331,3312,0.75,0.9,0.85,0.7,7,72,723,7231,0.95,0.9,0.9,0.85,"The occupation is clearly that of a motor/vehicle and heavy-equipment mechanic (ISCO-08 motor vehicle mechanics and repairers), so the occupational classification is high confidence. The economic activity is best mapped to repair and installation of machinery and equipment (ISIC Division 33), but confidence is slightly lower because the employer's primary industry (e.g., mining operator vs. independent repair service) is not stated explicitly in the posting."
25232,G,46,463,4630,0.85,0.8,0.75,0.7,1,12,122,1221,0.95,0.9,0.9,0.9,"This posting is clearly for a Sales / Area Sales Manager in the fast-moving consumer goods (FMCG) channel — occupation classification as Sales and Marketing Manager (ISCO-08 1221) is highly certain. The employer’s economic activity was assigned to Wholesale and retail trade (ISIC G → Division 46 → Group 463 → Class 4630: Wholesale of food, beverages and tobacco) because the role emphasizes distributor/retailer management and route-to-market execution; however, some uncertainty remains because the employer name suggests manufacturing as well and the ad does not explicitly state the firm’s primary industrial classification."
25329,M,70,702,7022,0.9,0.88,0.8,0.65,4,43,431,4311,0.95,0.9,0.85,0.8,"The employer (Palladium) is best classified under ISIC Section M (Professional, scientific and technical activities), specifically management/consultancy activities (Division 70, Group 702, Class 7022), reflecting its program management and development consulting work. The role is a clerical/finance support position — classified under ISCO-08 as a numerical/records clerical occupation (Major group 4 → Sub-major 43 → Minor 431 → Unit group 4311: accounting/bookkeeping and payroll clerks); occupation mapping is high confidence, while the precise 4-digit ISIC class is somewhat less certain due to the organization’s development/NGO service orientation."
25109,M,71,711,7110,0.9,0.88,0.86,0.8,2,21,214,2149,0.9,0.85,0.85,0.7,"The employer is primarily an engineering and EPC firm operating in the energy (fuel storage, aviation fuel facilities, oil & gas) sector; the business activity best maps to ISIC Rev.4 Section M, Division 71 (Architectural and engineering activities) and Class 7110 (Architectural and engineering activities and related technical consultancy). The role of Project Scheduler is a professional engineering-related position (requires a bachelor’s in engineering and specialist scheduling skills) and is therefore classified under ISCO-08 as an engineering professional (214) — unit group 2149 (other engineering professionals) — though in some organisations similar duties may be coded to project-management or associate-professional technician categories (hence slightly lower confidence at the 4-digit level)."
25270,H,52,522,5220,0.8,0.8,0.75,0.6,2,24,241,2411,0.95,0.95,0.95,0.95,"Occupation: The role is clearly an Accountant (ISCO-08 unit group 2411) based on duties (general ledger, AP/AR, reconciliations, management reporting) with high confidence. Industry: the employer is Steamships Logistics (a logistics/transportation business), so the establishment's economic activity is classified under Transportation and storage (ISIC Section H, Division 52), though the posting's informal industry label (“Accounting / Finance”) introduces some uncertainty about whether to classify by employer activity or job function."
25061,G,46,464,4647,0.95,0.95,0.9,0.8,8,83,833,8332,0.95,0.95,0.9,0.9,"This posting is a clear hire for a tanker truck driver working for a petroleum distributor; the activity aligns with ISIC Section G (wholesale and distribution) and specifically wholesale of fuels, and the occupation aligns with ISCO as heavy/truck drivers. Confidence is high for the broad categories (Section/Division and Major/Sub-major groups); the ISIC 4‑digit class and the exact ISCO unit group are also likely correct but slightly less certain because some national adaptations may classify in road freight transport if the activity is treated primarily as transport rather than wholesale."
25314,M,70,702,7020,0.9,0.85,0.8,0.75,1,13,132,1322,0.95,0.85,0.75,0.6,"This role is best classified under ISIC as management consultancy / program implementation activities (Section M, Division 70, Class 7020) because Palladium is delivering and managing a development program and its infrastructure investments rather than directly undertaking construction as a builder. For ISCO, the duties (overseeing infrastructure investments, procurement, contractor performance and construction oversight) most closely match construction/project management (Unit Group 1322), though there is some ambiguity because the role is a program-level managerial/consultancy position rather than a site-focused construction firm manager."
24645,H,50,503,5030,0.95,0.95,0.9,0.9,9,93,931,9312,0.9,0.8,0.75,0.6,"The role is clearly maritime: seafarers serving on tug boats and thus maps to ISIC Section H (Transport and storage), Division 50 (Water transport), Group 503 and Class 5030 (service activities incidental to water transportation) with high confidence. The occupation best fits ISCO-08’s elementary/ship deck crew area (mapped here to unit group 9312 — ship's deck/crew/seafarers), though the exact 4‑digit unit-group match is less certain because job titles and duties are brief and could map to adjacent seafaring categories."
25088,M,72,72.1,72.19,0.95,0.95,0.9,0.8,3,32,325,3254,0.9,0.9,0.6,0.5,"The employer and role are best classified under ISIC M (Professional, scientific and technical activities), Division 72 (Scientific research and development), specifically 72.19 (other research and experimental development on natural sciences and engineering) because the job centres on implementing and coordinating a clinical public-health research trial. The occupation fits most closely with ISCO major group 3 (Technicians and associate professionals) and the health associate professionals subgroup — the Research Health Extension Officer performs community and facility-level health extension, data collection and study coordination tasks consistent with community health worker / health extension roles, though the precise 4-digit ISCO unit may be uncertain because the role mixes research coordination with clinical/community duties."
24139,B,07,072,,0.95,0.98,0.9,0.25,2,21,214,2144,0.85,0.8,0.7,0.5,"This role is clearly within Mining and Quarrying (ISIC Section B), specifically Mining of metal ores (division 07) given K92 is a gold mining operation; the 3-digit grouping for non‑ferrous metal ores (072) fits well, while the exact 4‑digit ISIC class is not uniquely determinable from the posting. Occupationally, the position aligns with science/engineering professionals in mining (ISCO major group 2, engineering professionals 214), plausibly corresponding to Mining Engineers (unit group 2144) given the planning, scheduling and technical coordination duties — however, because the role is operational/shift-control focused rather than clearly a licensed engineer, the unit-group assignment has moderate uncertainty."
25181,F,43,439,4390,0.9,0.85,0.7,0.6,7,72,721,7212,0.95,0.9,0.85,0.7,"This posting is best classified in the construction sector (ISIC Section F), specifically under specialised construction activities (ISIC 43, classed here as 4390) because the role supports on-site welding and fabrication for building activities. Occupationally, it maps to the craft trades cluster (ISCO major group 7) and closely matches welders and flame-cutters (ISCO 7212), though the role is an assistant position so the exact 4-digit match is somewhat less certain."
25167,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores (e.g. gold),0.99,0.98,0.96,0.9,3 - Technicians and associate professionals,32 - Health associate professionals,325 - Occupational health and safety and environmental protection technicians (minor group),3252 - Occupational health and safety technicians (unit group),0.9,0.8,0.75,0.7,"Industry classification is clear: this is a mining (metal ores, gold) employer and maps to ISIC section B, division 07, class 0729 with high confidence. The occupation is a site-focused Safety Coordinator / Safety Officer in an extractive industry and best maps to ISCO-08 as an occupational health and safety technician (major group 3), though there is some uncertainty whether the role should be coded as an associate professional or a higher-level health/safety professional in specific national implementations."
25218,P,85,854,8542,0.98,0.97,0.95,0.95,1,12,121,,0.85,0.75,0.6,0.3,"The employer is a private higher-education institution offering degree programmes, so the job is best classified under ISIC Rev.4 Section P, Division 85, Group 854, Class 8542 (Tertiary education) with high confidence. The occupation is a middle-management quality assurance/team-leader role related to audit and compliance; it aligns most closely with ISCO-08 Major Group 1 (Managers) and Sub-major Group 12 (Administrative and commercial managers), though the precise 4-digit unit group is less certain because the role blends management, audit and professional accounting tasks."
25078,F,43,432,4322,0.95,0.95,0.9,0.9,7,72,,,0.95,0.7,0.3,0.1,"The job is best classified in ISIC Rev.4 as 4322 (Plumbing, heat and air-conditioning installation) within Construction (Section F), since it focuses on installation, maintenance and repair of HVAC&R systems. Occupationally it falls within ISCO-08 Major Group 7 (Craft and related trades workers) — consistent with refrigeration/HVAC trades — but the exact 3- and 4-digit ISCO unit is uncertain from the posting alone."
23926,H,51,512,5120,0.95,0.95,0.85,0.8,4,43,432,4322,0.95,0.9,0.85,0.8,"This posting is clearly for an airline cargo operations role and best fits the air transport sector (ISIC Section H, Division 51) with emphasis on freight/air cargo activities (ISIC 5120). The occupation is a clerical transport/cargo role (ISCO-08 transport clerks, unit group 4322) handling cargo acceptance, manifesting and coordination; the mapping is reliable though some aspects (airline vs ground handling support) slightly reduce certainty at the most detailed class levels."
24601,J,62,620,6209,0.9,0.9,0.85,0.8,1,13,133,1330,0.95,0.75,0.7,0.65,"The role is best classified in ISIC as Information and communication (Section J), specifically Computer programming, consultancy and related activities (Division 62) — class 6209 (other IT and computer service activities), reflecting the IT service-desk, contract management and office automation support focus. Under ISCO-08 it maps to Managers (Major group 1), specifically the subgroups for production/specialized services managers and the Information and communications technology service managers unit (1-13-133-1330), capturing the managerial responsibility for ICT/office automation service operations and technical teams."
25114,G,46,467,4673,0.95,0.95,0.9,0.9,1,13,132,1322,0.95,0.85,0.8,0.75,"This is a depot/warehouse management role for a fuel and lubricants distributor, so the ISIC classification is Wholesale trade of fuels (Section G, Division 46, Group 467, Class 4673) with high confidence. The occupation is best classified as a management position responsible for supply/distribution operations (ISCO major group 1; supply/distribution manager unit group), though exact sub-grouping in ISCO is given with slightly lower confidence because of variation in how national classifications label depot/terminal managers."
25310,B,07,072,0729,0.95,0.95,0.75,0.6,7,72,723,7232,0.95,0.9,0.9,0.75,"This role is best classified within Mining (ISIC Section B, Division 07) since it is a heavy-equipment maintenance job based on-site at a mine; the 3– and 4-digit ISIC levels indicate non-ferrous metal ore mining (e.g., gold) with moderate confidence. Occupationally, the job is a craft/trades role — a heavy equipment/vehicle mechanic (ISCO major group 7, unit group 7232) with high confidence for major/sub-major levels and somewhat lower confidence for the precise unit-group designation."
25082,F - Construction,43 - Civil engineering / Construction,"432 - Electrical, plumbing and other construction installation","4322 - Plumbing, heat and air-conditioning installation",0.95,0.95,0.95,0.95,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1219 - Business services and administration managers not elsewhere classified,0.99,0.85,0.75,0.6,"The employer’s activity (HVAC installation, repair and maintenance) maps clearly to ISIC Rev.4 class 4322 (Plumbing, heat and air‑conditioning installation) with high confidence. The role is a managerial position and best fits ISCO‑08 major group 1 (Managers), with the sub-classification placed under administrative/commercial managers (business services) because the Branch Manager combines operational, financial and client‑development responsibilities; the exact 4‑digit ISCO unit is less certain."
24926,R,91,910,9101,0.95,0.97,0.92,0.9,2,26,262,2622,0.95,0.9,0.9,0.9,"This is an academic University Librarian role that clearly falls under library and archive activities (ISIC: Section R, Division 91). The occupational match is a professional librarian position (ISCO-08: Librarians and related information professionals), so the classifications are assigned with high confidence based on the job duties and required qualifications."
